u0,0,0.00
i359.88,-0,-0.38,-3.81
u5,0,0.00
i357.38,-0.38,-3.81
u6,0,0.00
i357.38,-0.38,-3.81
u7,0,0.00
i357.38,-0.38,-3.81
u0,0,0.00
i357.38,-0.38,-3.81
u0,0,0.00
i359.06,0.00,-4.50
u1,0,0.00
i358.88,0.00,-4.44
u2,0,0.00
i358.81,0.00,-4.44
u3,0,0.00
i358.69,0.00,-4.50
u4,0,0.00
i358.63,0.00,-4.50
u5,0,0.00
i358.50,0.00,-4.50
u6,0,0.00
i358.38,0.00,-4.50
u7,0,0.00
i358.31,0.00,-4.50
u0,0,0.00
i358.13,0.00,-4.50
u1,0,0.00
i358.06,0.00,-4.50
u2,0,0.00
i357.94,0.06,-4.50
u3,0,0.00
i357.81,0.06,-4.50
u4,0,0.00
i357.69,0.06,-4.44
u5,0,0.00
i357.50,0.00,-4.44
u6,0,0.00
i357.38,0.00,-4.38
u7,0,0.00
i357.25,0.00,-4.31
u0,0,0.00
i357.13,0.00,-4.31
u1,0,0.00
i357.00,0.00,-4.31
u2,0,0.00
i357.00,0.00,-4.25
u3,0,0.00
i356.94,0.00,-4.25
u4,0,0.00
i356.88,0.00,-4.25
u5,0,0.00
i356.88,0.00,-4.25
u6,0,0.00
i356.88,0.00,-4.25
u7,0,0.00
i356.75,0.00,-4.25
u0,0,0.00
i356.69,-0.06,-4.25
u1,0,0.00
i356.56,-0.13,-4.19
u2,0,0.00
i356.50,-0.13,-4.00
u3,0,0.00
i356.50,-0.13,-3.94
u4,0,0.00
i356.50,-0.13,-4.06
u5,0,0.00
i356.56,-0.13,-4.00
u6,0,0.00
i356.50,-0.13,-4.06
u7,0,0.00
i356.44,-0.19,-4.13
u0,0,0.00
i356.44,-0.25,-4.19
u1,0,0.00
i356.38,-0.25,-4.19
u2,0,0.00
i356.25,-0.25,-4.13
u3,0,0.00
i356.13,-0.25,-4.13
u4,0,0.00
i355.88,-0.25,-4.19
u5,0,0.00
i355.50,-0.19,-4.25
u6,0,0.00
i354.88,-0.19,-4.38
u7,0,0.00
i354.25,-0.13,-4.50
u0,0,0.00
i353.94,-0.06,-4.50
u1,0,0.00
i353.88,0.00,-4.50
u2,0,0.00
i353.81,-0.06,-4.44
u3,0,0.00
i353.81,0.00,-4.38
u4,0,0.00
i353.81,0.00,-4.38
u5,0,0.00
i353.88,0.00,-4.44
u6,0,0.00
i353.81,0.00,-4.25
u7,0,0.00
i353.75,0.00,-4.31
u0,0,0.00
i353.69,0.00,-4.38
u1,0,0.00
i353.56,0.00,-4.25
u2,0,0.00
i353.44,0.00,-4.13
u3,0,0.00
i353.38,0.00,-4.13
u4,0,0.00
i353.31,0.00,-4.06
u5,0,0.00
i353.31,0.00,-4.06
u6,0,0.00
i353.38,0.00,-4.06
u7,0,0.00
i353.69,0.00,-4.06
u0,0,0.00
i353.88,0.00,-4.06
u1,0,0.00
i353.88,-0.06,-4.06
u2,0,0.00
i353.75,0.00,-4.06
u3,0,0.00
i353.75,0.00,-4.00
u4,0,0.00
i353.75,0.00,-4.00
u5,0,0.00
i353.75,0.00,-4.00
u6,0,0.00
i353.75,0.00,-4.06
u7,0,0.00
i353.94,0.00,-4.06
u0,0,0.00
i354.13,0.00,-4.06
u1,0,0.00
i354.19,0.00,-4.06
u2,0,0.00
i354.31,0.00,-4.13
u3,0,0.00
i354.38,0.00,-4.06
u4,0,0.00
i354.63,0.00,-4.13
u5,0,0.00
i354.56,0.00,-4.13
u6,0,0.00
i354.50,0.00,-4.19
u7,0,0.00
i354.75,0.06,-4.13
u0,0,0.00
i355.31,0.06,-4.19
u1,0,0.00
i355.69,0.13,-4.19
u2,0,0.00
i355.63,0.13,-4.13
u3,0,0.00
i355.75,0.13,-4.13
u4,0,0.00
i355.75,0.13,-4.13
u5,0,0.00
i355.75,0.13,-4.06
u6,0,0.00
i355.63,0.13,-4.06
u7,0,0.00
i355.44,0.06,-4.00
u0,0,0.00
i355.13,0.00,-4.00
u1,0,0.00
i355.06,0.00,-4.00
u2,0,0.00
i355.06,0.00,-3.81
u3,0,0.00
i355.25,0.00,-3.81
u4,0,0.00
i355.50,0.00,-3.88
u5,0,0.00
i355.44,0.00,-3.88
u6,0,0.00
i355.50,0.00,-3.81
u7,0,0.00
i355.56,0.00,-3.94
u0,0,0.00
i355.63,0.00,-4.00
u1,0,0.00
i355.69,0.00,-4.06
u2,0,0.00
i355.75,0.00,-4.25
u3,0,0.00
i355.88,-0.06,-4.31
u4,0,0.00
i356.06,-0.06,-4.31
u5,0,0.00
i356.13,-0.06,-4.38
u6,0,0.00
i356.38,0.00,-4.50
u7,0,0.00
i357.00,0.00,-6.50
u0,0,0.00
i357.19,-0.06,-7.81
u1,0,0.00
i357.31,-0.06,-8.75
u2,0,0.00
i357.31,-0.06,-9.75
u3,0,0.00
i357.19,-0.06,-11.00
u4,0,0.00
i357.06,-0.06,-12.56
u5,0,0.00
i357.06,0.00,-14.69
u6,0,0.00
i357.19,-0.06,-17.13
u7,0,0.00
i357.31,-0.06,-19.81
u0,0,0.00
i357.56,-0.13,-22.38
u1,0,0.00
i357.50,-0.13,-24.75
u2,0,0.00
i357.50,-0.13,-26.94
u3,0,0.00
i357.56,-0.19,-29.19
u4,0,0.00
i357.63,-0.19,-31.25
u5,0,0.00
i357.63,-0.19,-33.13
u6,0,0.00
i357.69,-0.19,-34.81
u7,0,0.00
i357.88,-0.25,-36.38
u0,0,0.00
i358.13,-0.31,-37.81
u1,0,0.00
i358.19,-0.38,-39.06
u2,0,0.00
i358.06,-0.31,-39.13
u3,0,0.00
i358.06,-0.31,-39.13
u4,0,0.00
i358.06,-0.25,-39.06
u5,0,0.00
i358.00,-0.25,-39.06
u6,0,0.00
i358.00,-0.25,-39.00
u7,0,0.00
i358.00,-0.25,-39.06
u0,0,0.00
i357.94,-0.19,-39.13
u1,0,0.00
i357.88,-0.19,-39.19
u2,0,0.00
i357.81,-0.19,-39.25
u3,0,0.00
i357.81,-0.19,-39.44
u4,0,0.00
i357.63,-0.13,-39.69
u5,0,0.00
i357.31,0.06,-39.94
u6,0,0.00
i356.94,0.19,-40.19
u7,0,0.00
i356.56,0.38,-40.50
u0,0,0.00
i356.19,0.56,-40.81
u1,0,0.00
i355.94,0.69,-41.00
u2,0,0.00
i355.69,0.81,-41.13
u3,0,0.00
i355.50,0.94,-41.13
u4,0,0.00
i355.25,1.06,-41.06
u5,0,0.00
i355.00,1.19,-40.88
u6,0,0.00
i354.75,1.38,-40.69
u7,0,0.00
i354.56,1.50,-40.31
u0,0,0.00
i354.38,1.56,-40.13
u1,0,0.00
i354.25,1.63,-39.81
u2,0,0.00
i354.25,1.63,-39.56
u3,0,0.00
i354.31,1.56,-39.25
u4,0,0.00
i354.38,1.56,-38.81
u5,0,0.00
i354.44,1.63,-38.50
u6,0,0.00
i354.50,1.69,-38.25
u7,0,0.00
i354.69,1.63,-37.94
u0,0,0.00
i355.00,1.50,-37.56
u1,0,0.00
i355.25,1.50,-37.19
u2,0,0.00
i355.44,1.44,-36.88
u3,0,0.00
i355.38,1.50,-36.69
u4,0,0.00
i355.13,1.56,-36.75
u5,0,0.00
i355.13,1.50,-36.88
u6,0,0.00
i355.19,1.56,-37.06
u7,0,0.00
i355.25,1.50,-37.25
u0,0,0.00
i355.13,1.63,-37.50
u1,0,0.00
i355.13,1.63,-37.75
u2,0,0.00
i355.19,1.50,-37.81
u3,0,0.00
i355.06,1.63,-37.56
u4,0,0.00
i355.19,1.50,-37.38
u5,0,0.00
i355.31,1.31,-37.50
u6,0,0.00
i355.25,1.38,-37.63
u7,0,0.00
i355.31,1.38,-37.56
u0,0,0.00
i355.25,1.38,-37.44
u1,0,0.00
i355.25,1.44,-37.38
u2,0,0.00
i355.50,1.13,-37.44
u3,0,0.00
i356.31,0.50,-38.13
u4,0,0.00
i357.00,0.00,-39.31
u5,0,0.00
i357.25,-0.06,-40.56
u6,0,0.00
i357.06,-0.19,-41.38
u7,0,0.00
i356.88,-0.31,-41.38
u0,0,0.00
i356.75,-0.19,-41.19
u1,0,0.00
i356.63,0.00,-40.88
u2,0,0.00
i356.69,0.06,-40.44
u3,0,0.00
i357.00,0.00,-40.25
u4,0,0.00
i357.06,-0.06,-40.13
u5,0,0.00
i357.06,0.00,-40.25
u6,0,0.00
i356.94,0.00,-40.38
u7,0,0.00
i356.88,0.00,-40.38
u0,0,0.00
i356.88,0.00,-40.31
u1,0,0.00
i356.88,0.06,-40.19
u2,0,0.00
i356.81,0.06,-40.19
u3,0,0.00
i356.81,0.06,-40.25
u4,0,0.00
i357.00,0.00,-40.44
u5,0,0.00
i357.00,0.00,-40.31
u6,0,0.00
i357.00,0.00,-40.13
u7,0,0.00
i357.19,0.00,-39.88
u0,0,0.00
i357.25,0.00,-39.69
u1,0,0.00
i357.06,0.06,-39.31
u2,0,0.00
i357.06,0.06,-39.13
u3,0,0.00
i356.94,0.19,-39.25
u4,0,0.00
i356.88,0.19,-39.44
u5,0,0.00
i357.06,0.06,-39.69
u6,0,0.00
i357.06,0.06,-39.94
u7,0,0.00
i357.06,0.00,-40.13
u0,0,0.00
i357.06,0.00,-40.25
u1,0,0.00
i356.94,0.00,-40.56
u2,0,0.00
i356.75,0.13,-40.69
u3,0,0.00
i356.38,0.25,-40.63
u4,0,0.00
i356.19,0.44,-40.44
u5,0,0.00
i356.06,0.56,-40.19
u6,0,0.00
i356.13,0.44,-39.81
u7,0,0.00
i356.25,0.25,-39.50
u0,0,0.00
i356.31,0.19,-39.31
u1,0,0.00
i356.63,0.00,-39.19
u2,0,0.00
i357.19,-0.38,-39.19
u3,0,0.00
i357.56,-0.63,-39.44
u4,0,0.00
i357.50,-0.63,-39.94
u5,0,0.00
i357.38,-0.81,-40.13
u6,0,0.00
i357.44,-1.13,-40.13
u7,0,0.00
i357.50,-1.38,-40.06
u0,0,0.00
i357.63,-1.75,-39.63
u1,0,0.00
i358.00,-2.00,-39.19
u2,0,0.00
i358.56,-2.31,-39.19
u3,0,0.00
i359.25,-2.69,-39.13
u4,0,0.00
i359.81,-3.00,-39.13
u5,0,0.00
i0.25,-3.44,-39.13
u6,0,0.00
i0.69,-3.63,-39.13
u7,0,0.00
i1.00,-3.75,-39.06
u0,0,0.00
i1.19,-3.94,-38.44
u1,0,0.00
i1.06,-3.88,-37.56
u2,0,0.00
i1.00,-3.69,-36.56
u3,0,0.00
i0.81,-3.63,-35.69
u4,0,0.00
i0.38,-3.25,-35.13
u5,0,0.00
i359.88,-2.94,-35.00
u6,0,0.00
i359.50,-2.69,-34.94
u7,0,0.00
i359.19,-2.50,-34.56
u0,0,0.00
i359.00,-2.38,-33.88
u1,0,0.00
i359.00,-2.38,-33.06
u2,0,0.00
i359.13,-2.44,-32.25
u3,0,0.00
i359.38,-2.56,-31.88
u4,0,0.00
i359.69,-2.69,-32.00
u5,0,0.00
i0.06,-2.81,-32.25
u6,0,0.00
i0.44,-3.00,-32.19
u7,0,0.00
i0.94,-3.13,-31.88
u0,0,0.00
i1.25,-3.25,-31.56
u1,0,0.00
i1.50,-3.19,-31.44
u2,0,0.00
i1.63,-3.13,-31.56
u3,0,0.00
i1.50,-3.19,-31.56
u4,0,0.00
i1.06,-3.31,-31.06
u5,0,0.00
i0.63,-3.19,-30.06
u6,0,0.00
i0.19,-2.75,-29.19
u7,0,0.00
i359.81,-2.44,-28.63
u0,0,0.00
i359.44,-2.38,-28.25
u1,0,0.00
i359.13,-2.19,-28.19
u2,0,0.00
i359.25,-1.81,-28.38
u3,0,0.00
i359.44,-1.75,-28.50
u4,0,0.00
i359.63,-2.00,-28.50
u5,0,0.00
i359.88,-2.25,-28.44
u6,0,0.00
i0.06,-2.25,-28.31
u7,0,0.00
i0.19,-2.31,-28.31
u0,0,0.00
i0.38,-2.31,-28.31
u1,0,0.00
i0.50,-2.13,-28.06
u2,0,0.00
i0.44,-2.06,-27.75
u3,0,0.00
i0.38,-2.19,-27.63
u4,0,0.00
i0.25,-2.13,-27.38
u5,0,0.00
i0.06,-1.75,-26.94
u6,0,0.00
i359.75,-1.31,-26.56
u7,0,0.00
i359.44,-0.94,-26.13
u0,0,0.00
i359.25,-0.75,-25.69
u1,0,0.00
i359.13,-0.56,-25.25
u2,0,0.00
i359.13,-0.56,-25.00
u3,0,0.00
i358.94,-0.88,-24.81
u4,0,0.00
i358.94,-1.13,-24.38
u5,0,0.00
i359.25,-1.31,-23.94
u6,0,0.00
i359.38,-1.44,-23.38
u7,0,0.00
i359.25,-1.81,-22.75
u0,0,0.00
i359.19,-1.94,-21.94
u1,0,0.00
i359.25,-2.06,-21.31
u2,0,0.00
i359.38,-2.13,-20.63
u3,0,0.00
i359.38,-2.00,-19.81
u4,0,0.00
i359.56,-1.31,-19.50
u5,0,0.00
i359.81,-0.44,-19.38
u6,0,0.00
i0.38,-0.13,-19.00
u7,0,0.00
i1.06,-0.56,-18.44
u0,0,0.00
i1.69,-1.06,-17.81
u1,0,0.00
i1.94,-1.13,-17.06
u2,0,0.00
i2.06,-0.75,-16.13
u3,0,0.00
i2.25,-0.63,-15.31
u4,0,0.00
i2.63,-0.88,-14.56
u5,0,0.00
i3.00,-1.38,-13.88
u6,0,0.00
i3.19,-1.75,-13.19
u7,0,0.00
i3.25,-1.75,-12.50
u0,0,0.00
i3.31,-1.50,-11.81
u1,0,0.00
i3.38,-1.31,-11.31
u2,0,0.00
i3.44,-1.38,-11.00
u3,0,0.00
i3.56,-1.50,-10.81
u4,0,0.00
i3.69,-1.38,-10.50
u5,0,0.00
i3.69,-1.31,-10.06
u6,0,0.00
i3.50,-1.25,-9.50
u7,0,0.00
i3.31,-1.25,-9.19
u0,0,0.00
i3.13,-1.06,-8.50
u1,0,0.00
i3.06,-0.56,-7.63
u2,0,0.00
i3.00,-0.38,-7.06
u3,0,0.00
i2.75,-0.19,-6.19
u4,0,0.00
i2.63,0.56,-4.69
u5,0,0.00
i2.50,1.06,-3.56
u6,0,0.00
i2.50,0.69,-2.56
u7,0,0.00
i2.50,-0.06,-2.06
u0,2,0.03
i2.69,-0.44,-1.44
u1,0,0.00
i2.75,-0.44,-0.50
u2,0,0.00
i2.63,-0.38,0.50
u3,0,0.00
i2.56,-0.63,1.38
u4,0,0.00
i2.69,-1.25,2.19
u5,0,0.00
i2.88,-1.81,2.94
u6,0,0.00
i2.88,-2.00,3.63
u7,0,0.00
i2.56,-2.13,4.63
u0,0,0.00
i2.13,-2.31,5.63
u1,0,0.00
i1.63,-2.69,6.44
u2,0,0.00
i1.31,-2.88,7.38
u3,0,0.00
i1.06,-2.81,8.19
u4,0,0.00
i0.88,-2.50,9.06
u5,0,0.00
i0.88,-2.88,9.88
u6,0,0.00
i1.19,-3.13,10.50
u7,0,0.00
i1.56,-3.88,10.75
u0,0,0.00
i1.81,-5.00,11.38
u1,0,0.00
i2.00,-5.31,12.13
u2,0,0.00
i2.25,-5.38,12.63
u3,0,0.00
i2.56,-5.75,13.19
u4,0,0.00
i3.13,-6.25,13.50
u5,0,0.00
i3.69,-6.38,13.50
u6,0,0.00
i4.13,-6.31,13.81
u7,0,0.00
i4.63,-6.25,14.50
u0,0,0.00
i5.19,-6.50,15.50
u1,0,0.00
i5.50,-6.31,16.50
u2,0,0.00
i5.63,-5.81,17.00
u3,0,0.00
i5.81,-5.38,17.06
u4,0,0.00
i5.75,-4.81,17.13
u5,0,0.00
i5.50,-4.75,17.94
u6,0,0.00
i5.19,-5.19,18.94
u7,0,0.00
i4.56,-5.56,19.00
u0,0,0.00
i3.69,-5.56,18.19
u1,0,0.00
i2.88,-5.81,16.81
u2,0,0.00
i3.00,0.00,11.81
u3,0,0.00
i1.75,-0.63,1.44
u4,0,0.00
i2.38,-0.56,-5.75
u5,0,0.00
i2.81,-0.75,-6.13
u6,0,0.00
i2.13,-0.50,-6.00
u7,0,0.00
i2.13,-0.63,-6.25
u0,0,0.00
i1.88,-0.63,-6.38
u1,0,0.00
i1.44,-0.56,-6.25
u2,0,0.00
i1.31,-0.63,-5.88
u3,0,0.00
i1.63,-0.56,-5.56
u4,0,0.00
i2.50,-0.63,-5.38
u5,0,0.00
i2.88,-0.63,-5.19
u6,0,0.00
i2.81,-0.56,-4.88
u7,0,0.00
i2.88,-0.56,-4.88
u0,0,0.00
i2.69,-0.50,-4.81
u1,0,0.00
i2.19,-0.44,-4.69
u2,0,0.00
i1.81,-0.38,-4.69
u3,0,0.00
i1.88,-0.38,-4.69
u4,0,0.00
i1.94,-0.38,-4.69
u5,0,0.00
i2.00,-0.38,-4.56
u6,0,0.00
i2.00,-0.38,-4.44
u7,0,0.00
i1.94,-0.38,-4.38
u0,0,0.00
i2.00,-0.44,-4.31
u1,0,0.00
i2.00,-0.44,-4.25
u2,0,0.00
i2.00,-0.44,-4.19
u3,0,0.00
i2.00,-0.44,-4.13
u4,0,0.00
i2.00,-0.44,-4.06
u5,0,0.00
i2.00,-0.44,-4.00
u6,0,0.00
i2.00,-0.44,-4.00
u7,0,0.00
i2.00,-0.44,-3.94
u0,0,0.00
i2.00,-0.44,-3.88
u1,0,0.00
i2.00,-0.44,-3.88
u2,0,0.00
i2.00,-0.44,-3.81
u3,0,0.00
i2.00,-0.44,-3.81
u4,0,0.00
i2.00,-0.50,-3.75
u5,0,0.00
i2.00,-0.50,-3.69
u6,0,0.00
i2.00,-0.50,-3.56
u7,0,0.00
i2.00,-0.50,-3.44
u0,0,0.00
i2.00,-0.50,-3.38
u1,0,0.00
i2.00,-0.50,-3.31
u2,0,0.00
i2.00,-0.50,-3.25
u3,0,0.00
i2.00,-0.50,-3.19
u4,0,0.00
i2.00,-0.50,-3.13
u5,0,0.00
i2.00,-0.50,-3.06
u6,0,0.00
i2.00,-0.50,-3.00
u7,0,0.00
i2.00,-0.50,-2.94
u0,0,0.00
i2.00,-0.50,-2.88
u1,0,0.00
i2.00,-0.50,-2.88
